episode,step,total_waiting_time,total_queue_length,avg_loss
23,0,0.0,0,739396256.0
23,100,23.0,2,487504488.74
23,200,87.0,5,670158710.3
23,300,82.0,5,578215169.12
23,400,338.0,10,602753471.86
23,500,426.0,12,595520784.72
23,600,1594.0,17,630486399.0
23,700,3821.0,28,620663211.8
23,800,6774.0,36,485657394.42
23,900,10833.0,42,730779882.68
23,1000,15115.0,45,571280214.36
23,1100,19753.0,49,450314579.12
23,1200,25132.0,58,636236282.24
23,1300,31393.0,64,640573879.08
23,1400,38051.0,70,687172579.24
23,1500,45209.0,72,590749034.56
23,1600,52439.0,73,570758315.02
23,1700,59986.0,78,509152577.22
23,1800,68055.0,83,555338321.59
23,1900,76466.0,86,609499859.18
23,2000,85182.0,88,735196120.89
23,2100,94127.0,91,571075280.46
23,2200,103269.0,92,602711109.63
23,2300,112697.0,95,680336139.84
23,2400,122197.0,95,697764538.12
23,2500,131789.0,96,684493832.54
23,2600,141452.0,97,622228512.91
23,2700,151231.0,98,633427040.88
23,2800,161212.0,102,568186790.28
23,2900,171507.0,106,722406118.56
23,3000,182311.0,110,615398152.22
23,3100,193339.0,111,690729814.82
23,3200,204454.0,112,714918166.86
23,3300,215716.0,113,544676992.6
23,3400,227044.0,114,453457251.86
23,3500,238511.0,115,557410992.96
24,0,0.0,0,975254760.0
24,100,22.0,2,767506553.24
24,200,111.0,5,654450263.14
24,300,100.0,7,902043438.28
24,400,122.0,6,764204508.3
24,500,27.0,4,639492870.26
24,600,450.0,13,615606508.7
24,700,992.0,14,670057334.55
24,800,3179.0,30,684218956.14
24,900,5862.0,29,517767280.84
24,1000,8871.0,32,644076644.08
24,1100,12208.0,36,796444862.2
24,1200,16182.0,44,698600109.88
24,1300,21045.0,51,790602967.54
24,1400,26393.0,57,670159347.08
24,1500,32248.0,59,606315649.92
24,1600,38176.0,60,665050183.34
24,1700,44415.0,65,700912953.4
24,1800,51181.0,70,632472604.96
24,1900,58323.0,74,536537455.54
24,2000,65839.0,76,509310611.72
24,2100,73589.0,79,708271497.4
24,2200,81628.0,81,700690122.08
24,2300,89953.0,84,626887208.08
24,2400,98353.0,84,594117373.18
24,2500,106845.0,85,640754618.36
24,2600,115405.0,86,682725719.64
24,2700,124084.0,87,706572841.03
24,2800,132959.0,91,672962825.4
24,2900,142147.0,95,629129809.46
24,3000,151938.0,100,759109193.08
24,3100,162064.0,102,777444316.6
24,3200,172277.0,103,764955949.28
24,3300,182637.0,104,630912322.04
24,3400,193057.0,105,598509771.08
24,3500,203646.0,107,839026998.2
25,0,0.0,0,466761108.0
25,100,22.0,2,684860465.72
25,200,95.0,6,720898855.56
25,300,82.0,5,823238625.94
25,400,112.0,8,750445694.12
25,500,86.0,8,771709318.78
25,600,725.0,15,561553714.3
25,700,1833.0,20,736269173.24
25,800,4243.0,32,840377075.32
25,900,5381.0,32,622347079.04
25,1000,8654.0,35,698487848.98
25,1100,12289.0,39,790358845.04
25,1200,16653.0,48,766510871.58
25,1300,21912.0,55,615161609.14
25,1400,27743.0,62,723822229.36
25,1500,34100.0,64,524724652.92
25,1600,40528.0,65,578500283.8
25,1700,47270.0,70,805564964.32
25,1800,54533.0,75,947307696.28
25,1900,62139.0,78,707129814.04
25,2000,70052.0,80,555233725.34
25,2100,78203.0,83,708581722.68
25,2200,86641.0,85,730960879.58
25,2300,95365.0,88,735595605.2
25,2400,104165.0,88,742319991.1
25,2500,113055.0,89,614388474.92
25,2600,122016.0,90,762103586.54
25,2700,131095.0,91,927711032.84
25,2800,140371.0,95,629779175.5
25,2900,149954.0,98,720304502.08
25,3000,160147.0,105,870280148.46
25,3100,170674.0,106,647367366.88
25,3200,181376.0,108,635450384.34
25,3300,192238.0,109,624349147.78
25,3400,203158.0,110,741937035.36
25,3500,214259.0,112,750932577.92
26,0,0.0,0,241888392.0
26,100,36.0,3,913546036.62
26,200,104.0,5,533379481.8
26,300,57.0,6,813230087.16
26,400,21.0,4,897343912.0
26,500,198.0,9,746136323.08
26,600,673.0,13,983850852.46
26,700,1551.0,17,768779654.74
26,800,3645.0,29,749825177.96
26,900,6626.0,32,746628832.98
26,1000,9936.0,35,647471017.88
26,1100,13568.0,39,930141557.14
26,1200,17941.0,48,737018007.0
26,1300,23203.0,55,541081219.3
26,1400,29028.0,62,617248318.76
26,1500,35382.0,64,634610994.94
26,1600,41809.0,65,872498108.54
26,1700,48548.0,70,835727672.16
26,1800,55812.0,75,789398101.9
26,1900,63417.0,78,833435323.0
26,2000,71330.0,80,872419667.62
26,2100,79481.0,83,1013776609.2
26,2200,87920.0,85,652406680.38
26,2300,96644.0,88,983583036.84
26,2400,105444.0,88,993807365.36
26,2500,114334.0,89,892954208.88
26,2600,123295.0,90,715687500.0
26,2700,132373.0,91,727072435.5
26,2800,141649.0,95,837675921.08
26,2900,151232.0,98,818383694.52
26,3000,161423.0,105,782806626.28
26,3100,171947.0,106,1051023391.96
26,3200,182651.0,108,846021330.36
26,3300,193513.0,109,892996122.88
26,3400,204434.0,110,803005135.66
26,3500,215534.0,112,669970740.28
27,0,0.0,0,331563748.0
27,100,34.0,3,838046244.92
27,200,93.0,5,968013393.04
27,300,122.0,6,771843043.6
27,400,140.0,7,862009903.6
27,500,68.0,6,872888551.2
27,600,444.0,13,650919258.62
27,700,905.0,13,821870599.84
27,800,2573.0,27,542324826.64
27,900,4940.0,26,666782364.8
27,1000,7648.0,29,1015393097.96
27,1100,10684.0,34,921310834.3
27,1200,14498.0,42,889239606.32
27,1300,19153.0,49,1288967064.32
27,1400,24376.0,56,756732989.98
27,1500,30128.0,58,1157280955.92
27,1600,35955.0,59,809565266.6
27,1700,42093.0,64,700742373.16
27,1800,48749.0,69,737043740.34
27,1900,55752.0,72,785528979.6
27,2000,63064.0,74,693321765.26
27,2100,70611.0,77,930906231.4
27,2200,78448.0,79,944923068.9
27,2300,86572.0,82,837324657.5
27,2400,94772.0,82,736460253.32
27,2500,103061.0,83,900188360.56
27,2600,111421.0,84,788908704.58
27,2700,119898.0,85,739189904.06
27,2800,128568.0,89,823828791.97
27,2900,137553.0,92,956314223.24
27,3000,147139.0,98,766863100.84
27,3100,157065.0,100,787309350.36
27,3200,167207.0,103,730619064.82
27,3300,177568.0,104,600142169.44
27,3400,187968.0,104,833618503.255
27,3500,198455.0,106,841695656.56
28,0,0.0,0,2486204736.0
28,100,34.0,3,864566687.0
28,200,121.0,5,917300880.68
28,300,76.0,7,886791996.36
28,400,76.0,6,952524474.46
28,500,87.0,7,702811673.98
28,600,357.0,9,904229337.94
28,700,1250.0,17,722989837.54
28,800,2534.0,26,763165994.88
28,900,3307.0,29,1095524977.94
28,1000,6351.0,35,1034833954.4
28,1100,9766.0,39,950851294.44
28,1200,13959.0,47,828791087.08
28,1300,19022.0,53,1056413270.82
28,1400,24647.0,61,969955374.48
28,1500,30903.0,63,838405381.54
28,1600,37229.0,64,998210618.08
28,1700,43870.0,69,764247380.74
28,1800,51043.0,75,737531665.91
28,1900,58614.0,78,881530528.24
28,2000,66528.0,80,959584243.42
28,2100,74678.0,83,1043051429.24
28,2200,83116.0,85,942283801.2
28,2300,91843.0,88,968013247.9
28,2400,100643.0,88,834761912.44
28,2500,109533.0,89,718059160.28
28,2600,118494.0,90,960177969.06
28,2700,127571.0,91,1007507818.6
28,2800,136846.0,95,962204263.72
28,2900,146432.0,98,845690784.98
28,3000,156625.0,105,850102301.98
28,3100,167151.0,106,1031316546.72
28,3200,177855.0,108,969145384.82
28,3300,188736.0,110,805440155.98
28,3400,199736.0,110,954472736.84
28,3500,210841.0,113,916804584.28
29,0,0.0,0,599184560.0
29,100,21.0,2,752922110.12
29,200,95.0,5,962600302.4
29,300,95.0,7,951329966.64
29,400,236.0,8,986065214.04
29,500,132.0,9,947658852.6
29,600,131.0,6,838724516.72
29,700,296.0,11,1013410662.62
29,800,1623.0,26,725205203.86
29,900,3907.0,25,724181413.04
29,1000,6519.0,28,990668745.68
29,1100,9450.0,32,839828255.38
29,1200,13115.0,41,774088729.98
29,1300,17670.0,48,958371911.58
29,1400,22801.0,55,750766811.34
29,1500,28606.0,59,896077083.64
29,1600,34534.0,60,854932929.96
29,1700,40867.0,66,862389673.76
29,1800,47732.0,71,776450402.58
29,1900,54941.0,74,744610502.33
29,2000,62457.0,76,951038128.06
29,2100,70207.0,79,1182448920.14
29,2200,78247.0,81,1014587025.38
29,2300,86571.0,84,1056687184.32
29,2400,94971.0,84,1188848948.68
29,2500,103462.0,85,866489303.58
29,2600,112023.0,86,964770638.24
29,2700,120701.0,87,950263372.58
29,2800,129578.0,91,835998188.23
29,2900,138767.0,95,900933275.2
29,3000,148558.0,101,810845080.88
29,3100,158680.0,102,997263156.0
29,3200,168893.0,103,913289070.98
29,3300,179275.0,105,1096258644.48
29,3400,189775.0,105,972364130.2
29,3500,200343.0,106,1033081111.8
30,0,0.0,0,61343438.0
30,100,35.0,3,835224942.08
30,200,113.0,5,1027573799.24
30,300,49.0,5,935136597.58
30,400,46.0,6,1058892025.66
30,500,143.0,6,1089862098.88
30,600,614.0,13,1077849021.37
30,700,2127.0,20,1158789079.68
30,800,4526.0,32,1200027623.8
30,900,7671.0,34,1043303892.12
30,1000,11139.0,37,948718194.08
30,1100,14976.0,42,829436814.84
30,1200,19619.0,50,941355058.68
30,1300,25079.0,56,916719842.16
30,1400,30929.0,62,873304377.98
30,1500,37286.0,64,1167495913.42
30,1600,43713.0,65,918072330.9
30,1700,50450.0,70,1037808966.28
30,1800,57718.0,75,969738287.02
30,1900,65324.0,78,1069433970.12
30,2000,73239.0,80,1170254593.76
30,2100,81390.0,83,1123950549.9
30,2200,89828.0,85,918411158.18
30,2300,98554.0,88,978020519.8
30,2400,107354.0,88,829976592.2
30,2500,116244.0,89,1100082041.38
30,2600,125207.0,90,740313863.1
30,2700,134286.0,91,922518185.2
30,2800,143562.0,95,782778890.52
30,2900,153147.0,99,940690204.68
30,3000,163342.0,105,976143297.4
30,3100,173868.0,106,776868236.32
30,3200,184484.0,107,1096769021.66
30,3300,195265.0,109,1185926342.32
30,3400,206213.0,111,787465250.12
30,3500,217404.0,113,906319893.56
31,0,0.0,0,2174325184.0
31,100,22.0,3,1166256290.56
31,200,111.0,5,1222498914.64
31,300,107.0,8,982382422.36
31,400,146.0,6,996375827.24
31,500,106.0,6,987259181.04
31,600,529.0,9,1030884657.16
31,700,1837.0,20,928835591.28
31,800,4179.0,31,1125987012.2
31,900,7095.0,31,1051952964.24
31,1000,10268.0,34,1189376004.48
31,1100,13805.0,39,1219040462.4
31,1200,18096.0,47,967957436.44
31,1300,23256.0,53,844208693.58
31,1400,28809.0,59,892167038.5
31,1500,34862.0,61,746164767.98
31,1600,40990.0,62,856025738.96
31,1700,47429.0,67,760725593.5
31,1800,54396.0,72,911162510.72
31,1900,61705.0,75,819369798.3
31,2000,69322.0,77,1050417004.32
31,2100,77175.0,80,1383067817.44
31,2200,85316.0,82,977304812.88
31,2300,93741.0,85,1089866472.42
31,2400,102241.0,85,975082461.24
31,2500,110833.0,86,1153374537.54
31,2600,119495.0,87,952535082.64
31,2700,128274.0,88,1036326822.64
31,2800,137251.0,92,1204934496.2
31,2900,146540.0,96,1176239125.16
31,3000,156404.0,101,1089390160.64
31,3100,166530.0,102,1476366993.42
31,3200,176743.0,103,1020015072.96
31,3300,187123.0,105,1080996563.16
31,3400,197670.0,107,1100275345.3
31,3500,208451.0,109,839924659.82
32,0,0.0,0,2583676288.0
32,100,43.0,4,798178107.68
32,200,87.0,5,1149418153.04
32,300,51.0,6,1100529752.08
32,400,142.0,6,1138359361.9
32,500,116.0,7,1295797965.44
32,600,575.0,11,988499304.56
32,700,1436.0,18,1021052114.5
32,800,3587.0,29,1425858268.38
32,900,6173.0,28,1142402303.24
32,1000,9084.0,31,958935891.88
32,1100,12319.0,35,991131486.22
32,1200,16311.0,44,880638669.64
32,1300,21164.0,50,1150749783.12
32,1400,26413.0,56,748939666.88
32,1500,32168.0,58,1084812579.7
32,1600,37995.0,59,1022959921.6
32,1700,44129.0,64,1114300094.8
32,1800,50789.0,69,997675519.28
32,1900,57794.0,72,938969315.2
32,2000,65108.0,74,1061606930.84
32,2100,72658.0,77,1017363284.24
32,2200,80497.0,79,977806900.98
32,2300,88619.0,82,990941298.84
32,2400,96819.0,82,976077481.08
32,2500,105109.0,83,1271787482.94
32,2600,113469.0,84,1076946946.74
32,2700,121947.0,85,1322301729.16
32,2800,130622.0,89,1097214633.1
32,2900,139608.0,92,1111239166.0
32,3000,149195.0,99,1036581766.88
32,3100,159121.0,100,1346456174.58
32,3200,169221.0,102,943388104.5
32,3300,179502.0,104,1166502908.32
32,3400,189948.0,106,1158727469.76
32,3500,200636.0,108,1219190879.56
33,0,0.0,0,582780568.0
33,100,21.0,2,1023583472.04
33,200,87.0,5,1028650435.62
33,300,80.0,6,1038649348.34
33,400,125.0,5,1121263527.26
33,500,109.0,7,799361323.86
33,600,532.0,8,858103340.86
33,700,1705.0,20,1201594942.08
33,800,4056.0,31,898567482.88
33,900,6836.0,30,1177882450.8
33,1000,9946.0,33,1384954319.0
33,1100,13384.0,38,1211706196.52
33,1200,17549.0,46,1006734494.8
33,1300,22605.0,52,1232066170.98
33,1400,28052.0,58,1247722750.71
33,1500,34009.0,60,876835979.84
33,1600,40037.0,61,1264132707.34
33,1700,46377.0,66,1237546849.84
33,1800,53241.0,71,1196260550.76
33,1900,60448.0,74,934333791.24
33,2000,67964.0,76,992967503.04
33,2100,75715.0,79,964234542.16
33,2200,83755.0,81,1331357802.52
33,2300,92080.0,84,1177245390.78
33,2400,100480.0,84,738685612.82
33,2500,108971.0,85,1115758020.12
33,2600,117532.0,86,902953724.02
33,2700,126209.0,87,1029386240.36
33,2800,135083.0,91,1055996527.58
33,2900,144268.0,94,1180815207.78
33,3000,154063.0,101,1300454918.46
33,3100,164187.0,102,943340201.0
33,3200,174399.0,103,1071420427.48
33,3300,184759.0,104,990438713.64
33,3400,195204.0,106,934140139.67
33,3500,205894.0,108,1059945422.69
34,0,0.0,0,2108532432.0
34,100,22.0,2,1336556434.68
34,200,97.0,6,977903669.84
34,300,51.0,7,1220821578.34
34,400,182.0,8,1120604108.46
34,500,82.0,8,1104911542.16
34,600,506.0,11,1172325659.6
34,700,1669.0,21,1239508986.8
34,800,4012.0,33,1173366068.38
34,900,6945.0,32,1172148152.66
34,1000,10257.0,35,1399750060.24
34,1100,13891.0,39,1271588105.48
34,1200,18201.0,47,1305272670.88
34,1300,23362.0,54,1049444251.8
34,1400,29013.0,60,1101750361.45
34,1500,35167.0,62,1047642711.2
34,1600,41396.0,63,1124951507.84
34,1700,47941.0,68,682856799.62
34,1800,55008.0,73,952587039.64
34,1900,62379.0,75,1239666822.14
34,2000,69995.0,77,1203924774.6
34,2100,77840.0,79,1433600480.6
34,2200,83525.0,80,1098870538.88
34,2300,91751.0,83,1289715273.92
34,2400,100051.0,83,1144474931.74
34,2500,108444.0,84,1391159356.28
34,2600,116907.0,85,1540887300.58
34,2700,125487.0,86,1065338267.56
34,2800,134263.0,90,1168892256.12
34,2900,143353.0,94,1012429179.36
34,3000,153020.0,99,1186346123.2
34,3100,162943.0,100,1298358999.6
34,3200,172956.0,101,1166678006.18
34,3300,183137.0,103,766910943.36
34,3400,193456.0,104,1180141984.42
34,3500,203946.0,106,921205489.24
35,0,0.0,0,619071560.0
35,100,20.0,2,1151094731.06
35,200,154.0,9,764661119.22
35,300,97.0,6,890165096.44
35,400,253.0,9,1269548170.54
35,500,74.0,6,1116724793.04
35,600,525.0,9,1264086805.98
35,700,1930.0,20,1093093557.06
35,800,4110.0,31,1301884362.84
35,900,7253.0,33,1308853484.34
35,1000,10624.0,36,1013371556.2
35,1100,14359.0,40,1159654595.96
35,1200,18849.0,49,1020976807.86
35,1300,24203.0,55,1204940879.34
35,1400,29951.0,61,944404802.28
35,1500,36206.0,63,1170511670.44
35,1600,42535.0,64,894001638.72
35,1700,49176.0,69,1089967476.38
35,1800,56341.0,74,1171646875.54
35,1900,63848.0,77,1301654192.96
35,2000,71663.0,79,1189055238.26
35,2100,79715.0,82,1346207867.32
35,2200,88055.0,84,1292872600.68
35,2300,96680.0,87,1061945127.88
35,2400,105380.0,87,1284910385.52
35,2500,114171.0,88,1351598808.92
35,2600,123033.0,89,1067927611.72
35,2700,132013.0,90,1057652298.14
35,2800,141191.0,94,1314941465.3
35,2900,150677.0,97,1267345620.93
35,3000,160771.0,104,910583994.78
35,3100,171197.0,105,906893328.26
35,3200,181713.0,106,1328155543.22
35,3300,192374.0,107,1225331120.84
35,3400,203119.0,109,1004068406.54
35,3500,214100.0,111,1340100830.7
36,0,0.0,0,757888432.0
36,100,38.0,3,926782997.68
36,200,101.0,5,1184191954.3
36,300,76.0,4,1001402390.32
36,400,146.0,7,1186727460.6
36,500,211.0,6,939080662.04
36,600,646.0,9,1098110156.18
36,700,1807.0,22,1081769565.64
36,800,4379.0,33,1308839368.72
36,900,7673.0,34,1192941152.5
36,1000,11184.0,37,1098337110.96
36,1100,14962.0,41,830526815.96
36,1200,19535.0,49,1072100538.14
36,1300,24929.0,56,1161678638.63
36,1400,30778.0,62,1070112857.14
36,1500,37132.0,64,1342797634.16
36,1600,43561.0,65,1291714285.16
36,1700,50303.0,70,1131582309.67
36,1800,57568.0,75,1312659067.56
36,1900,65174.0,78,1267321635.08
36,2000,73091.0,80,1170733537.52
36,2100,81232.0,82,1295647621.68
36,2200,89572.0,84,944541199.48
36,2300,98196.0,87,1077415892.76
36,2400,106896.0,87,1147270606.74
36,2500,115687.0,88,1247140610.28
36,2600,124550.0,89,1416721728.68
36,2700,133528.0,90,959141813.14
36,2800,142705.0,94,1254791927.76
36,2900,152190.0,97,889052799.68
36,3000,162278.0,104,1061848805.04
36,3100,172703.0,105,957509647.44
36,3200,183217.0,106,1179675261.38
36,3300,193898.0,108,1335253835.58
36,3400,204744.0,110,1480722087.48
36,3500,215837.0,112,1088437840.66
37,0,0.0,0,70785004.0
37,100,20.0,2,1277505803.72
37,200,109.0,5,1116776018.48
37,300,81.0,8,1406410122.08
37,400,134.0,10,1068785221.5
37,500,78.0,8,1461163385.36
37,600,348.0,8,1388235822.68
37,700,1465.0,23,1372064540.12
37,800,4149.0,35,1255438414.28
37,900,7332.0,34,974345275.28
37,1000,10845.0,37,1611911990.18
37,1100,14681.0,42,1736330097.4
37,1200,19257.0,51,1181087803.02
37,1300,24718.0,57,1145539176.0
37,1400,30665.0,63,1329627790.7
37,1500,37119.0,65,1409064081.32
37,1600,43648.0,66,1447128886.52
37,1700,50491.0,71,1155376696.24
37,1800,57856.0,76,900809396.36
37,1900,65523.0,78,1182253102.84
37,2000,73439.0,80,1264736438.88
37,2100,81583.0,83,1327653355.2
37,2200,89923.0,84,1316869105.46
37,2300,98549.0,87,1268639382.68
37,2400,107249.0,87,1210373473.64
37,2500,116041.0,88,1125176793.12
37,2600,124903.0,89,907285890.52
37,2700,133883.0,90,1009498252.72
37,2800,143063.0,94,995359356.62
37,2900,152551.0,98,1289783430.08
37,3000,162617.0,103,1188506656.58
37,3100,172941.0,104,1106097080.08
37,3200,183355.0,105,1087873782.66
37,3300,193915.0,106,1256021394.48
37,3400,204559.0,108,1395101860.09
37,3500,215426.0,109,1144019519.88
38,0,0.0,0,220394456.0
38,100,38.0,3,1380767377.44
38,200,124.0,8,1142484505.38
38,300,102.0,5,1031320529.52
38,400,177.0,8,1189172714.96
38,500,397.0,9,1428508314.12
38,600,690.0,12,1252730037.64
38,700,2530.0,25,1052452752.2
38,800,5449.0,37,1027295737.48
38,900,9049.0,38,1510883498.24
38,1000,12918.0,41,1209330998.0
38,1100,17155.0,46,830410807.16
38,1200,22169.0,55,1138521356.14
38,1300,28032.0,60,1122986157.88
38,1400,34289.0,66,959240418.64
38,1500,41045.0,68,1087732410.44
38,1600,47874.0,69,1653203759.82
38,1700,55024.0,74,1289578833.28
38,1800,62696.0,79,1067465048.0
38,1900,70705.0,82,1572393853.96
38,2000,79024.0,84,1003219443.86
38,2100,87574.0,87,1270981598.0
38,2200,96316.0,88,956982748.22
38,2300,105344.0,91,1161465962.08
38,2400,114444.0,91,1141136573.89
38,2500,123638.0,92,971326070.52
38,2600,132901.0,93,1016773648.34
38,2700,142282.0,94,1014040203.24
38,2800,151863.0,98,1232769154.22
38,2900,161759.0,102,1119608335.62
38,3000,172083.0,105,1100898383.24
38,3100,182606.0,106,1441264618.12
38,3200,193221.0,107,1350475549.71
38,3300,204001.0,109,1335637953.4
38,3400,214947.0,111,1490219708.24
38,3500,226132.0,113,861769849.4
39,0,0.0,0,206919044.0
39,100,38.0,3,1614568576.08
39,200,107.0,6,1123239096.34
39,300,103.0,7,890035009.72
39,400,133.0,6,1115331099.04
39,500,114.0,9,1102311503.04
39,600,600.0,10,1204252308.16
39,700,1837.0,23,1093875695.86
39,800,4367.0,35,1196248191.84
39,900,7494.0,33,1248142835.04
39,1000,10904.0,36,1240277537.3
39,1100,14636.0,40,1451575644.68
39,1200,19042.0,49,1076404227.7
39,1300,24300.0,54,1048997698.84
39,1400,29949.0,60,1197352085.58
39,1500,36103.0,62,1224013353.2
39,1600,42330.0,63,1134027018.28
39,1700,48870.0,68,1252454133.44
39,1800,55944.0,74,1191670452.96
39,1900,63414.0,77,964545458.84
39,2000,71230.0,79,1076941153.34
39,2100,79271.0,81,1390421779.76
39,2200,86179.0,82,1035504701.76
39,2300,94605.0,85,1387819194.48
39,2400,103105.0,85,1204685938.8
39,2500,111695.0,86,1071569291.94
39,2600,120357.0,87,1370349966.02
39,2700,129137.0,88,1007295636.62
39,2800,138114.0,92,1337453732.82
39,2900,147399.0,96,1211331586.68
39,3000,157296.0,102,1176718029.32
39,3100,167521.0,103,1497292912.24
39,3200,177834.0,104,1481344882.94
39,3300,188294.0,105,1386690909.92
39,3400,198840.0,107,1701874586.7
39,3500,209630.0,109,1055367675.1
40,0,0.0,0,765130276.0
40,100,42.0,3,1299015070.56
40,200,132.0,6,1131441024.88
40,300,96.0,7,1048105178.62
40,400,24.0,5,1264521691.16
40,500,144.0,7,1116797788.69
40,600,608.0,12,1040697818.6
40,700,1622.0,19,1189445388.72
40,800,3883.0,30,1420095270.42
40,900,6566.0,29,1333914162.28
40,1000,9576.0,32,1351556939.32
40,1100,12910.0,36,1008396042.22
40,1200,16962.0,45,1334983160.48
40,1300,21916.0,51,1179958029.4
40,1400,27266.0,57,1189438585.56
40,1500,33122.0,59,1293090858.92
40,1600,39050.0,60,1260438415.14
40,1700,45289.0,65,1144070936.36
40,1800,52054.0,70,1041781331.62
40,1900,59162.0,73,1434343884.0
40,2000,66577.0,75,1269570172.68
40,2100,74229.0,78,1165655652.26
40,2200,82168.0,80,1078327365.42
40,2300,90394.0,83,1724699086.2
40,2400,98694.0,83,1211476140.74
40,2500,107085.0,84,1293846046.36
40,2600,115546.0,85,1523440153.56
40,2700,124126.0,86,1271056970.56
40,2800,132902.0,90,1520186523.38
40,2900,141988.0,94,1187439880.56
40,3000,151680.0,100,1084035852.0
40,3100,161704.0,101,1200479091.48
40,3200,171818.0,102,1099181534.44
40,3300,182140.0,105,893134077.28
40,3400,192666.0,106,1581730822.64
40,3500,203355.0,108,1331863386.8
41,0,0.0,0,434969632.0
41,100,36.0,3,1246835572.68
